#x y density u0 u1 u2 u3
13.16910862828557 5.934410490470449 0.09589653 1.1291585 -5.043758e-05 -2.3750901e-05 0.023814617
13.30347112492257 5.994958416079915 0.09800123 1.1274623 9.5600124e-05 -2.4712961e-05 0.023391364
13.401992460168854 6.13856368260876 0.09574129 1.1258806 0.00027860753 -1.987705e-05 0.023060583
13.53913485055965 6.201379513874232 0.09772867 1.1242781 0.00039288632 -2.2049895e-05 0.022661928
13.63918345968044 6.348738560040561 0.09537581 1.1227821 0.00046591833 -2.2834356e-05 0.022352088
13.739542666336243 6.498319502975773 0.092627525 1.1212811 0.00047313148 -2.8431366e-05 0.022041813
13.88074679312966 6.565104078949364 0.09436287 1.1196761 0.00056550663 -3.938617e-05 0.021644678
13.98264214222626 6.718591863442786 0.091516845 1.1181736 0.00073154666 -4.831087e-05 0.021335352
14.126747911198008 6.787833987859666 0.09321864 1.1165797 0.0008523924 -5.756706e-05 0.020943336
14.230192070267172 6.9453316975060435 0.09034863 1.1151459 0.0010291585 -6.3757456e-05 0.020651702
14.333925357816069 7.105192714440788 0.08756789 1.1137495 0.0012540675 -6.808924e-05 0.020368688
14.482257965461022 7.17871980048622 0.08931625 1.112287 0.0012242346 -6.632763e-05 0.020010114
14.587546404682316 7.342753207982617 0.08666101 1.1109331 0.0014446813 -6.592595e-05 0.019737277
14.738905964327307 7.418941201584157 0.088770874 1.1095271 0.0012005486 -6.5486245e-05 0.019394198
14.845761391776902 7.5872556364671855 0.08596561 1.1082187 0.0013216583 -7.526927e-05 0.019134803
15.000202384796006 7.666186131432223 0.088001475 1.1068418 0.0010272542 -6.943258e-05 0.018800667
15.108636228596374 7.838892868930325 0.08513963 1.1055459 0.0012773769 -7.260048e-05 0.018545369
15.266213905308545 7.920649720282912 0.08680058 1.1041765 0.0010971965 -6.484291e-05 0.018214215
15.376237400252633 8.09786227524148 0.08379556 1.1028898 0.001359479 -6.254051e-05 0.017960645
15.537007786329115 8.182531652443172 0.08535049 1.1015038 0.0011064743 -5.494377e-05 0.017628018
15.648631485292757 8.364366736951629 0.082479015 1.1002327 0.0012356213 -5.7685276e-05 0.017379008
15.812651383113195 8.452037187803313 0.08397061 1.0988843 0.00092818844 -4.590491e-05 0.017057447
15.925884835058257 8.638615283139089 0.08106464 1.0977099 0.0010821513 -4.4656554e-05 0.016830891
16.093211821640068 8.729377804564917 0.08223115 1.0963452 0.0008266772 -3.3848042e-05 0.016507171
16.208064527116775 8.920821366384656 0.0793749 1.0951796 0.00095929095 -3.23802e-05 0.016283877
16.378756961991595 9.014769457321975 0.08054179 1.093837 0.0007318154 -2.4018675e-05 0.015965672
16.4952381451175 9.211203398545063 0.07780588 1.0926449 0.00075880357 -2.473874e-05 0.015736422
16.66935517591135 9.308433118521407 0.07900207 1.0913564 0.0005854734 -1.2599601e-05 0.015432136
16.787473227606338 9.509985837453241 0.0760913 1.0902604 0.00048577983 -4.927173e-06 0.015225754
16.965074789789025 9.610595876746673 0.07718296 1.0890682 0.00062885386 -7.881575e-06 0.014946758
17.08483748700986 9.817398853035291 0.07408066 1.0879413 0.0005350521 -1.269794e-05 0.014734356
17.265984305902776 9.921490599496588 0.07520485 1.0868244 0.0008107781 -2.5488076e-05 0.014474586
17.44925072151644 10.026800322214962 0.07640155 1.0856657 0.001136612 -4.1115374e-05 0.014206969
17.572152675425034 10.241355546486473 0.07334378 1.0845985 0.0010712409 -4.9366186e-05 0.014008628
17.75906807061683 10.350293082747944 0.07437803 1.0834405 0.0012410278 -6.071997e-05 0.013741355
17.883648683584088 10.570435529191684 0.07137641 1.0824165 0.0010685528 -6.843259e-05 0.01355284
18.074276100557245 10.683109114815224 0.07207912 1.0812721 0.001150645 -7.3719275e-05 0.013289861
18.267134046613773 10.797101092691312 0.07258777 1.0801358 0.0011217977 -7.3270494e-05 0.013029771
18.394943818638783 11.025503465726613 0.06920712 1.0791326 0.0011809674 -7.196475e-05 0.012846794
18.591621806233626 11.143387698222169 0.069595546 1.0780231 0.00117408 -5.8994683e-05 0.01259356
18.721140865658487 11.377736563174032 0.0664199 1.0770772 0.001477489 -4.5126966e-05 0.01242391
18.921704292546433 11.499628591641404 0.06694697 1.0760107 0.00149245 -3.490485e-05 0.012181053
19.124614509648705 11.62294687724872 0.06748925 1.0749499 0.0015090526 -3.098905e-05 0.01194104
19.257452308524453 11.866093326813008 0.06439422 1.074014 0.0016251304 -2.970337e-05 0.011774173
19.46436041692413 11.993586355745922 0.06486386 1.0730336 0.0015880018 -3.0291103e-05 0.01155434
19.673689554579198 12.122571179056987 0.06531084 1.0720779 0.0016228752 -3.3157743e-05 0.011340739
19.809910101295888 12.37484987456888 0.062169887 1.0711919 0.0017334537 -3.9518312e-05 0.011185491
20.02335251307429 12.508183028990963 0.062586606 1.0702679 0.0017607966 -4.1437583e-05 0.010980514
20.239292411912295 12.643076313028386 0.06311568 1.0693166 0.0016690637 -3.6895322e-05 0.010769847
20.378959852512214 12.904834214490116 0.060139343 1.0684788 0.0020266355 -2.9466715e-05 0.010625828
20.599131400960893 13.044256312185036 0.060552794 1.0675142 0.0019285772 -2.1828604e-05 0.0104135005
20.82187917401537 13.185309786146343 0.06088981 1.0665971 0.0018138046 -2.0671665e-05 0.010212169
20.965057919380136 13.45690627719992 0.057680678 1.0657427 0.0020714537 -3.088403e-05 0.01006454
21.192158774785028 13.602676202492159 0.057931773 1.0648444 0.0018838607 -3.6579142e-05 0.009869095
21.421916934531986 13.750151779904165 0.05818297 1.0639113 0.0016880077 -4.1721207e-05 0.009665938
21.65436349170673 13.899352967250602 0.05839597 1.0630386 0.0015619068 -4.1514148e-05 0.009477228
21.802906995100933 14.184346823054613 0.055212945 1.0622479 0.0018769046 -4.2028172e-05 0.009344113
22.039883578409036 14.33851700079008 0.05531074 1.061419 0.0018593783 -3.8240414e-05 0.009166174
22.27963302183106 14.494491121896795 0.055302657 1.0605745 0.0018420662 -3.793026e-05 0.008985229
22.522187770569428 14.65229029429417 0.05527939 1.0597671 0.0017895512 -3.5507102e-05 0.008812796
22.676267911677503 14.951356009750134 0.052319005 1.0590296 0.0017851973 -4.5466677e-05 0.008692024
22.92353642942502 15.114389876400763 0.052233033 1.0582538 0.0016705834 -4.7416826e-05 0.008527011
23.17369823308595 15.279331400338643 0.052110802 1.0574408 0.0013649923 -5.836899e-05 0.008353386
23.426787176963508 15.44620290303845 0.051897705 1.056681 0.0013408468 -6.390244e-05 0.008192343
23.682837511489705 15.61502696715816 0.05151572 1.0558715 0.0012187603 -7.434719e-05 0.008020015
23.844573376133074 15.932433617969934 0.04819353 1.0553998 0.0017357168 -7.827445e-05 0.0079629235
24.105585651061205 16.106836433997255 0.047475703 1.054244 0.0018037244 -7.3455885e-05 0.007717614
24.369652027438054 16.28327993524997 0.047128625 1.0538805 0.0018687688 -6.788425e-05 0.007641714
24.636808241267477 16.461787999761025 0.046237245 1.0527291 0.0017161334 -4.8035505e-05 0.007400243
24.90709044669984 16.642384784959958 0.04587175 1.0523765 0.0016550226 -3.59032e-05 0.0073275603
25.180535220924813 16.825094730942084 0.04494974 1.0513202 0.0012257579 4.209329e-06 0.007107124
25.4571795691213 17.009942563775986 0.04460281 1.051007 0.0011177382 1.965882e-05 0.0070419507
25.73706092946536 17.19695329884966 0.043892793 1.0500228 0.0002740399 6.627126e-05 0.006835315
26.020217178196695 17.386152244255868 0.043653034 1.0497173 8.905612e-05 8.162012e-05 0.0067717247
26.306686634744416 17.57756500421705 0.043266583 1.0487721 -0.0009915152 0.00012232576 0.0065725343
26.486965209798466 17.934076116164633 0.04160509 1.0486462 -0.0006591009 0.00012200699 0.006568698
26.77897018614919 18.1317899512791 0.041103985 1.0474727 -0.0020744547 0.00016058395 0.0063251792
27.074391909170362 18.331817233569268 0.041103985 1.0474727 -0.0020744547 0.00016058395 0.0063251792
27.373270358173148 18.534185032652353 0.040561326 1.0463549 -0.0031643412 0.00017689262 0.006096572
27.675645980266133 18.73892073488683 0.040561326 1.0463549 -0.0031643412 0.00017689262 0.006096572
27.98155969582904 18.946052047078624 0.039870825 1.045288 -0.0032842462 0.00016807202 0.005890498
28.29105290405046 19.155607000230656 0.039870825 1.045288 -0.0032842462 0.00016807202 0.005890498
28.604167488530358 19.36761395333627 0.039125446 1.0442193 -0.0029010582 0.00014289605 0.005692367
28.920945822948223 19.58210159721705 0.039125446 1.0442193 -0.0029010582 0.00014289605 0.005692367
29.24143077679745 19.799098958405537 0.03839187 1.043213 -0.00214946 0.000119968456 0.0055088764
29.442277067738104 20.199670145937688 0.036706217 1.0432421 -0.002550961 0.00013073458 0.0055332854
29.76893689353155 20.423783950579086 0.03612973 1.0422418 -0.0015642354 0.000104803315 0.0053533055
30.09941896196652 20.650520108117952 0.03612973 1.0422418 -0.0015642354 0.000104803315 0.0053533055
30.43376799705762 20.879909302673603 0.035638593 1.0413203 -0.0005131123 8.370232e-05 0.005190531
30.77202924613456 21.11198257739984 0.035638593 1.0413203 -0.0005131123 8.370232e-05 0.005190531
31.114248485965526 21.34677133868603 0.03528732 1.0404503 0.00018241443 6.792294e-05 0.0050363014
31.46047202895211 21.584307360407333 0.03528732 1.0404503 0.00018241443 6.792294e-05 0.0050363014
31.810746729396737 21.82462278822462 0.035027627 1.0396097 0.0007836843 5.0634044e-05 0.004888679
32.165119989843475 22.067750143934763 0.035027627 1.0396097 0.0007836843 5.0634044e-05 0.004888679
32.523639767492966 22.313722329871773 0.034976117 1.0387902 0.0013734433 3.120095e-05 0.004744969
32.7472944436155 22.763934371408723 0.033250656 1.0387655 0.0009782311 3.5066052e-05 0.0047586258
33.11270169048541 23.0179433430783 0.033343393 1.0379938 0.0016611988 1.6241072e-05 0.0046246424
33.48238456309877 23.274924470630506 0.033343393 1.0379938 0.0016611988 1.6241072e-05 0.0046246424
33.85639309050032 23.53491253122511 0.033433426 1.037247 0.0023522417 -1.0662666e-06 0.004495434
34.234777887124004 23.79794270894899 0.033433426 1.037247 0.0023522417 -1.0662666e-06 0.004495434
34.617590159642695 24.064050599577627 0.033593647 1.0364946 0.0030008361 -1.5255487e-05 0.004367059
34.85491654409614 24.547600151877464 0.031884924 1.0364504 0.0026951237 -1.2656192e-05 0.0043759355
35.24506117366927 24.82237098244443 0.032175004 1.0357327 0.0033670724 -2.5981495e-05 0.004253183
35.63977088079947 25.100356903152015 0.032175004 1.0357327 0.0033670724 -2.5981495e-05 0.004253183
36.03909908140358 25.381595533730774 0.03268238 1.0350288 0.0039039284 -3.597593e-05 0.004131907
36.4430998164175 25.666124934099287 0.03268238 1.0350288 0.0039039284 -3.597593e-05 0.004131907
36.69188292872126 26.179614235795004 0.03156919 1.0342686 0.0044747433 -4.272494e-05 0.0040173125
37.103598668057934 26.473372919468392 0.03156919 1.0342686 0.0044747433 -4.272494e-05 0.0040173125
37.52013188824419 26.770568869920247 0.032395877 1.0335618 0.005186033 -5.0766666e-05 0.0038960564
37.941538958564735 27.071242306567264 0.032395877 1.0335618 0.005186033 -5.0766666e-05 0.0038960564
38.19918206969071 27.61033954702736 0.031347867 1.0328095 0.0060354336 -5.629589e-05 0.0037831115
38.62861214941945 27.92073127979761 0.031347867 1.0328095 0.0060354336 -5.629589e-05 0.0037831115
38.88908678804002 28.473909381926532 0.030057369 1.0320653 0.00688608 -6.0680428e-05 0.0036717695
39.32666754609001 28.794298361999523 0.030057369 1.0320653 0.00688608 -6.0680428e-05 0.0036717695
39.76936843125839 29.11843620962468 0.030662453 1.0313358 0.0077171437 -6.608856e-05 0.0035478813
40.21724935409021 29.446366790255563 0.030662453 1.0313358 0.0077171437 -6.608856e-05 0.0035478813
40.486890044612096 30.02712272346861 0.0294181 1.0305581 0.008642959 -7.0597394e-05 0.0034308634
40.94324544826465 30.365578942158017 0.0294181 1.0305581 0.008642959 -7.0597394e-05 0.0034308634
41.404940660935026 30.7079954329385 0.03007031 1.0298243 0.009341392 -7.070892e-05 0.0033091088
41.68070352615414 31.310756044612223 0.028256577 1.0298276 0.0096587455 -7.1670016e-05 0.0033223298
42.151107150366904 31.66412563471488 0.028846147 1.0290674 0.010268489 -6.798033e-05 0.0031962786
42.62701496165512 32.021629998085814 0.028846147 1.0290674 0.010268489 -6.798033e-05 0.0031962786
42.908979963338524 32.64721610710554 0.027748894 1.0283675 0.011106252 -6.408908e-05 0.0030941924
43.39383570994308 33.016117683272014 0.027748894 1.0283675 0.011106252 -6.408908e-05 0.0030941924
43.88436474773111 33.38933577228646 0.02808676 1.0275657 0.011562649 -5.818446e-05 0.002964219
44.38063345981363 33.766920881613125 0.02808676 1.0275657 0.011562649 -5.818446e-05 0.002964219
44.67233015647998 34.42367650269888 0.026684616 1.0269147 0.012295653 -5.3119766e-05 0.0028716838
45.17789956555705 34.81325899653271 0.026684616 1.0269147 0.012295653 -5.3119766e-05 0.0028716838
45.6893846361298 35.20739999038016 0.026699422 1.0261682 0.0127050895 -4.6389672e-05 0.0027515716
46.20685458728131 35.60615282319435 0.026699422 1.0261682 0.0127050895 -4.6389672e-05 0.0027515716
46.50854909440248 36.29562592217217 0.025023382 1.0256486 0.013050377 -3.8673817e-05 0.0026815345
47.0356854475957 36.70700714687225 0.025023382 1.0256486 0.013050377 -3.8673817e-05 0.0026815345
48.0356854475957 0.0 0.025023382 1.0256486 0.013050377 -3.8673817e-05 0.0026815345
